,bsd,date,endtime,id,name,starttime,street,town,url,zipcode,address,geocodestatus_try1,geocodestatus_try2,lat,long
938,ost,2016-09-20,18:30,8202,Gesundheitszentrum am Hauptbahnhof Brandenburg/Havel,14:00,Johann-Carl-Sybel-Str. 1,Brandenburg an der Havel,"terminerinnerung.php?event_id=8202&&
              bsd=ost&&
              date=2016-09-20&&
              start=14:00&&
              end=18:30&&
              name1=Gesundheitszentrum+am+Hauptbahnhof+Brandenburg%2FHavel&&
              name2=&&
              street=Johann-Carl-Sybel-Str.+1&&
              plz=14776&&
              town=Brandenburg+an+der+Havel&&
              tort=28038",14776,"Johann-Carl-Sybel-Str. 1, 14776 Brandenburg an der Havel",1,0,52.4015083,12.5645994
939,ost,2016-09-20,19:00,8141,DRK-Sozialstation,15:00,Jahnstr. 8,Luckau,"terminerinnerung.php?event_id=8141&&
              bsd=ost&&
              date=2016-09-20&&
              start=15:00&&
              end=19:00&&
              name1=DRK-Sozialstation&&
              name2=&&
              street=Jahnstr.+8&&
              plz=15926&&
              town=Luckau&&
              tort=18001",15926,"Jahnstr. 8, 15926 Luckau",1,0,51.8556944,13.7065905
940,ost,2016-09-20,18:00,8205,Paul-Wunderlich-Haus,13:00,Am Markt 1,Eberswalde,"terminerinnerung.php?event_id=8205&&
              bsd=ost&&
              date=2016-09-20&&
              start=13:00&&
              end=18:00&&
              name1=Paul-Wunderlich-Haus&&
              name2=&&
              street=Am+Markt+1&&
              plz=16225&&
              town=Eberswalde&&
              tort=31014",16225,"Am Markt 1, 16225 Eberswalde",1,0,52.8322121,13.8187493
941,ost,2016-09-20,19:00,7072,DRK-Geschäftsstelle Pritzwalk,16:00,Giesensdorfer Weg 4,Pritzwalk,"terminerinnerung.php?event_id=7072&&
              bsd=ost&&
              date=2016-09-20&&
              start=16:00&&
              end=19:00&&
              name1=DRK-Gesch%E4ftsstelle+Pritzwalk&&
              name2=&&
              street=Giesensdorfer+Weg+4&&
              plz=16928&&
              town=Pritzwalk&&
              tort=26501",16928,"Giesensdorfer Weg 4, 16928 Pritzwalk",1,0,53.1474126,12.1685938
942,mv,2016-09-20,19:00,432,Institut Neubrandenburg,13:00,An Der Marienkirche,Neubrandenburg,"terminerinnerung.php?event_id=432&&
              bsd=mv&&
              date=2016-09-20&&
              start=13:00&&
              end=19:00&&
              name1=Institut+Neubrandenburg&&
              name2=&&
              street=An+Der+Marienkirche&&
              plz=17033&&
              town=Neubrandenburg&&
              tort=30100100",17033,"An Der Marienkirche, 17033 Neubrandenburg",1,0,53.5558354,13.2596015
943,mv,2016-09-20,19:00,435,DRK-KITA,15:00,Schützenplatz 12,Gnoien,"terminerinnerung.php?event_id=435&&
              bsd=mv&&
              date=2016-09-20&&
              start=15:00&&
              end=19:00&&
              name1=DRK-KITA&&
              name2=&&
              street=Sch%FCtzenplatz+12&&
              plz=17179&&
              town=Gnoien&&
              tort=30300200",17179,"Schützenplatz 12, 17179 Gnoien",1,0,53.9721166,12.702296
944,mv,2016-09-20,19:00,433,DRK-Blutspendedienst,12:30,Robert-Koch-Str. 10,Rostock,"terminerinnerung.php?event_id=433&&
              bsd=mv&&
              date=2016-09-20&&
              start=12:30&&
              end=19:00&&
              name1=DRK-Blutspendedienst&&
              name2=&&
              street=Robert-Koch-Str.+10&&
              plz=18059&&
              town=Rostock&&
              tort=60000700",18059,"Robert-Koch-Str. 10, 18059 Rostock",1,0,54.07116825,12.110703999
945,mv,2016-09-20,18:30,437,Club Der Volkssolidarität,15:30,Teterower Chaussee 24,Langhagen,"terminerinnerung.php?event_id=437&&
              bsd=mv&&
              date=2016-09-20&&
              start=15:30&&
              end=18:30&&
              name1=Club+Der+Volkssolidarit%E4t&&
              name2=&&
              street=Teterower+Chaussee+24&&
              plz=18279&&
              town=Langhagen&&
              tort=60006600",18279,"Teterower Chaussee 24, 18279 Langhagen",1,0,53.6830426,12.433453
946,mv,2016-09-20,19:00,436,Ärztehaus Schwedenschanze,13:00,Heinrich-Mann-Str. 64,Stralsund,"terminerinnerung.php?event_id=436&&
              bsd=mv&&
              date=2016-09-20&&
              start=13:00&&
              end=19:00&&
              name1=%C4rztehaus+Schwedenschanze&&
              name2=DRK-Blutspende&&
              street=Heinrich-Mann-Str.+64&&
              plz=18435&&
              town=Stralsund&&
              tort=40000801",18435,"Heinrich-Mann-Str. 64, 18435 Stralsund",1,0,54.3352294,13.0744689
947,mv,2016-09-20,19:00,438,Naturgrundschule,15:30,Fr.- Wehmer- Str. 52,Plate,"terminerinnerung.php?event_id=438&&
              bsd=mv&&
              date=2016-09-20&&
              start=15:30&&
              end=19:00&&
              name1=Naturgrundschule&&
              name2=&&
              street=Fr.-+Wehmer-+Str.+52&&
              plz=19086&&
              town=Plate&&
              tort=50907000",19086,"Fr.- Wehmer- Str. 52, 19086 Plate",1,0,53.55219035,11.4988465692
948,ost,2016-09-20,18:00,7071,Schule für Gesundheitsberufe Perleberg,14:00,Matthias-Hasse-Str. 24,Perleberg,"terminerinnerung.php?event_id=7071&&
              bsd=ost&&
              date=2016-09-20&&
              start=14:00&&
              end=18:00&&
              name1=Schule+f%FCr+Gesundheitsberufe+Perleberg&&
              name2=&&
              street=Matthias-Hasse-Str.+24&&
              plz=19348&&
              town=Perleberg&&
              tort=26034",19348,"Matthias-Hasse-Str. 24, 19348 Perleberg",1,0,53.080229,11.8701608
949,nord,2016-09-20,19:30,5781,{},16:00,Hofweg 2,Escheburg,"terminerinnerung.php?event_id=5781&&
              bsd=nord&&
              date=2016-09-20&&
              start=16:00&&
              end=19:30&&
              name1=&&
              name2=Gemeindezentrum&&
              street=Hofweg+2&&
              plz=21039&&
              town=Escheburg&&
              tort=210392",21039,"Hofweg 2, 21039 Escheburg",1,0,53.4671753,10.3099844
950,ns,2016-09-20,20:00,1253,Grundschule,16:00,Ebstorfer Straße 6,Melbeck,"terminerinnerung.php?event_id=1253&&
              bsd=ns&&
              date=2016-09-20&&
              start=16:00&&
              end=20:00&&
              name1=Grundschule&&
              name2=&&
              street=Ebstorfer+Stra%DFe+6&&
              plz=21406&&
              town=Melbeck&&
              tort=724",21406,"Ebstorfer Straße 6, 21406 Melbeck",1,0,53.1782784,10.4052100713
951,nord,2016-09-20,19:30,5779,{},15:30,Rosengarten 18,Wedel,"terminerinnerung.php?event_id=5779&&
              bsd=nord&&
              date=2016-09-20&&
              start=15:30&&
              end=19:30&&
              name1=&&
              name2=Gebr%FCder-Humboldt-Schule&&
              street=Rosengarten+18&&
              plz=22880&&
              town=Wedel&&
              tort=228801",22880,"Rosengarten 18, 22880 Wedel",1,0,53.5811434,9.70858512511
952,mv,2016-09-20,19:00,434,Sana Hanse-Klinikum Wismar Gmb,15:00,Störtebekerstr. 6,Wismar,"terminerinnerung.php?event_id=434&&
              bsd=mv&&
              date=2016-09-20&&
              start=15:00&&
              end=19:00&&
              name1=Sana+Hanse-Klinikum+Wismar+Gmb&&
              name2=&&
              street=St%F6rtebekerstr.+6&&
              plz=23966&&
              town=Wismar&&
              tort=54120000",23966,"Störtebekerstr. 6, 23966 Wismar",1,0,53.88451255,11.4388227399
953,nord,2016-09-20,19:30,5783,{},16:00,Twiete 46,Boostedt,"terminerinnerung.php?event_id=5783&&
              bsd=nord&&
              date=2016-09-20&&
              start=16:00&&
              end=19:30&&
              name1=&&
              name2=Grund-+Und+Gemeinschaftsschule&&
              street=Twiete+46&&
              plz=24598&&
              town=Boostedt&&
              tort=245982",24598,"Twiete 46, 24598 Boostedt",1,0,54.0090009,10.0202566
954,nord,2016-09-20,19:30,5782,{},15:30,Hojerweg 2,Ellerau,"terminerinnerung.php?event_id=5782&&
              bsd=nord&&
              date=2016-09-20&&
              start=15:30&&
              end=19:30&&
              name1=&&
              name2=B%FCrgerhaus&&
              street=Hojerweg+2&&
              plz=25479&&
              town=Ellerau&&
              tort=254791",25479,"Hojerweg 2, 25479 Ellerau",1,0,53.7526685,9.9206575
955,nord,2016-09-20,19:30,5784,{},16:00,Bahnhofstr. 27,Norderstapel,"terminerinnerung.php?event_id=5784&&
              bsd=nord&&
              date=2016-09-20&&
              start=16:00&&
              end=19:30&&
              name1=&&
              name2=In+Der+Grundschule&&
              street=Bahnhofstr.+27&&
              plz=25868&&
              town=Norderstapel&&
              tort=258791",25868,"Bahnhofstr. 27, 25868 Norderstapel",1,0,54.35522435,9.2308235605
956,nord,2016-09-20,19:30,5780,{},16:00,Hauptstr. 36,Ostenfeld,"terminerinnerung.php?event_id=5780&&
              bsd=nord&&
              date=2016-09-20&&
              start=16:00&&
              end=19:30&&
              name1=&&
              name2=Otto-Thiesen-Schule&&
              street=Hauptstr.+36&&
              plz=25872&&
              town=Ostenfeld&&
              tort=258721",25872,"Hauptstr. 36, 25872 Ostenfeld",1,0,54.46024485,9.24115480065
957,ns,2016-09-20,20:00,1289,Grundschule,16:30,Rosenallee 9,Wardenburg,"terminerinnerung.php?event_id=1289&&
              bsd=ns&&
              date=2016-09-20&&
              start=16:30&&
              end=20:00&&
              name1=Grundschule&&
              name2=&&
              street=Rosenallee+9&&
              plz=26203&&
              town=Wardenburg&&
              tort=382",26203,"Rosenallee 9, 26203 Wardenburg",1,0,53.1040194,8.1788566
958,ns,2016-09-20,20:00,1532,Grundschule,17:00,Middelreeg 11,Jade,"terminerinnerung.php?event_id=1532&&
              bsd=ns&&
              date=2016-09-20&&
              start=17:00&&
              end=20:00&&
              name1=Grundschule&&
              name2=&&
              street=Middelreeg+11&&
              plz=26349&&
              town=Jade&&
              tort=321",26349,"Middelreeg 11, 26349 Jade",1,0,53.3224669,8.3030662
959,ns,2016-09-20,19:00,1555,Burger King / BluMo,15:00,Ernst-Barlach-Straße 2,Wilhelmshaven,"terminerinnerung.php?event_id=1555&&
              bsd=ns&&
              date=2016-09-20&&
              start=15:00&&
              end=19:00&&
              name1=Burger+King+%2F+BluMo&&
              name2=&&
              street=Ernst-Barlach-Stra%DFe+2&&
              plz=26389&&
              town=Wilhelmshaven&&
              tort=1630",26389,"Ernst-Barlach-Straße 2, 26389 Wilhelmshaven",1,0,53.5268438,8.0646893
960,ns,2016-09-20,19:30,1290,Schule Siedenburg,16:00,Schulstraße 6,Borstel,"terminerinnerung.php?event_id=1290&&
              bsd=ns&&
              date=2016-09-20&&
              start=16:00&&
              end=19:30&&
              name1=Schule+Siedenburg&&
              name2=&&
              street=Schulstra%DFe+6&&
              plz=27254&&
              town=Borstel&&
              tort=1023",27254,"Schulstraße 6, 27254 Borstel",1,0,52.67115845,8.97362277287
961,ns,2016-09-20,20:00,1169,Oberschule Visselhövede,15:30,Auf der Loge 7,Visselhövede,"terminerinnerung.php?event_id=1169&&
              bsd=ns&&
              date=2016-09-20&&
              start=15:30&&
              end=20:00&&
              name1=Oberschule+Visselh%F6vede&&
              name2=&&
              street=Auf+der+Loge+7&&
              plz=27374&&
              town=Visselh%F6vede&&
              tort=645",27374,"Auf der Loge 7, 27374 Visselhövede",1,0,52.99127125,9.58363688077
962,ns,2016-09-20,19:30,1345,Schule,15:30,Schulstraße 24,Wahrenholz,"terminerinnerung.php?event_id=1345&&
              bsd=ns&&
              date=2016-09-20&&
              start=15:30&&
              end=19:30&&
              name1=Schule&&
              name2=&&
              street=Schulstra%DFe+24&&
              plz=29399&&
              town=Wahrenholz&&
              tort=945",29399,"Schulstraße 24, 29399 Wahrenholz",1,0,52.6132314,10.5986881
963,ns,2016-09-20,20:00,1252,Kindergarten,17:00,Schulstraße 6,Zernien,"terminerinnerung.php?event_id=1252&&
              bsd=ns&&
              date=2016-09-20&&
              start=17:00&&
              end=20:00&&
              name1=Kindergarten&&
              name2=&&
              street=Schulstra%DFe+6&&
              plz=29499&&
              town=Zernien&&
              tort=798",29499,"Schulstraße 6, 29499 Zernien",1,0,53.0670079,10.8823317
964,ns,2016-09-20,19:30,1168,Grundschule,16:00,Schulstraße 22,Ahlden,"terminerinnerung.php?event_id=1168&&
              bsd=ns&&
              date=2016-09-20&&
              start=16:00&&
              end=19:30&&
              name1=Grundschule&&
              name2=&&
              street=Schulstra%DFe+22&&
              plz=29693&&
              town=Ahlden&&
              tort=799",29693,"Schulstraße 22, 29693 Ahlden",1,0,52.7587803,9.5464332
965,ns,2016-09-20,19:30,1787,Kenpokan e.V. (Fitnessstudio) / BluMo,15:30,Jathostraße 11,Hannover,"terminerinnerung.php?event_id=1787&&
              bsd=ns&&
              date=2016-09-20&&
              start=15:30&&
              end=19:30&&
              name1=Kenpokan+e.V.+%28Fitnessstudio%29+%2F+BluMo&&
              name2=&&
              street=Jathostra%DFe+11&&
              plz=30163&&
              town=Hannover&&
              tort=8643",30163,"Jathostraße 11, 30163 Hannover",1,0,52.4047697,9.7394008
966,ns,2016-09-20,19:30,1231,Grundschule,15:30,Oesselser Straße 12,Laatzen,"terminerinnerung.php?event_id=1231&&
              bsd=ns&&
              date=2016-09-20&&
              start=15:30&&
              end=19:30&&
              name1=Grundschule&&
              name2=&&
              street=Oesselser+Stra%DFe+12&&
              plz=30880&&
              town=Laatzen&&
              tort=1159",30880,"Oesselser Straße 12, 30880 Laatzen",1,0,52.2739492,9.8435269
967,ns,2016-09-20,19:00,1212,Schützenheim,14:00,Steindamm 28,Uetze / Hänigsen,"terminerinnerung.php?event_id=1212&&
              bsd=ns&&
              date=2016-09-20&&
              start=14:00&&
              end=19:00&&
              name1=Sch%FCtzenheim&&
              name2=&&
              street=Steindamm+28&&
              plz=31311&&
              town=Uetze+%2F+H%E4nigsen&&
              tort=876",31311,"Steindamm 28, 31311 Uetze / Hänigsen",-99,0,,
968,ns,2016-09-20,19:30,1399,Berufsbildende Schulen Rinteln,14:30,Dauestraße 4,Rinteln,"terminerinnerung.php?event_id=1399&&
              bsd=ns&&
              date=2016-09-20&&
              start=14:30&&
              end=19:30&&
              name1=Berufsbildende+Schulen+Rinteln&&
              name2=&&
              street=Dauestra%DFe+4&&
              plz=31737&&
              town=Rinteln&&
              tort=1320",31737,"Dauestraße 4, 31737 Rinteln",1,0,52.1830017,9.0740535
969,ns,2016-09-20,19:30,1175,Grundschule,15:30,Pyrmonter Straße 27,Bad Pyrmont,"terminerinnerung.php?event_id=1175&&
              bsd=ns&&
              date=2016-09-20&&
              start=15:30&&
              end=19:30&&
              name1=Grundschule&&
              name2=&&
              street=Pyrmonter+Stra%DFe+27&&
              plz=31812&&
              town=Bad+Pyrmont&&
              tort=1241",31812,"Pyrmonter Straße 27, 31812 Bad Pyrmont",1,0,51.9748902,9.1917885
970,ns,2016-09-20,19:30,1176,Grundschule,15:30,Schulstraße 3,Coppenbrügge,"terminerinnerung.php?event_id=1176&&
              bsd=ns&&
              date=2016-09-20&&
              start=15:30&&
              end=19:30&&
              name1=Grundschule&&
              name2=&&
              street=Schulstra%DFe+3&&
              plz=31863&&
              town=Coppenbr%FCgge&&
              tort=1225",31863,"Schulstraße 3, 31863 Coppenbrügge",1,0,52.1170644,9.5457545
971,west,2016-09-20,20:00,4105,Hauptschule,16:00,Freiherr-vom-Stein-Str. 3,"Rahden , Westf","terminerinnerung.php?event_id=4105&&
              bsd=west&&
              date=2016-09-20&&
              start=16:00&&
              end=20:00&&
              name1=Hauptschule&&
              name2=&&
              street=Freiherr-vom-Stein-Str.+3&&
              plz=32369&&
              town=Rahden+%2C+Westf&&
              tort=RAHG ",32369,"Freiherr-vom-Stein-Str. 3, 32369 Rahden , Westf",1,0,52.4369036,8.61795909883
